MMSI,Time,SOG,Longitude,Latitude,COG
719,19900106_100818,13,-13.8656183,8.286155,277.8
903,19900106_100818,8.4,-14.6100667,8.48650833,283.9
59,19900106_100822,11.2,-14.8113333,8.511,272.6
1,19900106_100823,0.1,-14.61284,8.368015,19.1
474,19900106_100826,12.2,-14.7061333,8.47108333,116
903,19900106_100828,8.4,-14.6106433,8.48660167,282.9
1,19900106_100833,0.1,-14.61288,8.368,23.5
749,19900106_100834,11.6,-14.2718333,8.33193333,116
474,19900106_100837,12.3,-14.7052,8.47078333,115
903,19900106_100837,8.5,-14.6111467,8.48667833,283.9
59,19900106_100838,11.3,-14.8126667,8.511,272.3
1,19900106_100842,0.1,-14.6128733,8.36799333,6.1
943,19900106_100846,15,-13.9997683,8.308,292.5
903,19900106_100848,8.5,-14.6117683,8.48677,281.5
4,19900106_100853,12.7,-14.4504167,8.43143333,292.2
474,19900106_100856,12.4,-14.7036333,8.47031667,114
903,19900106_100858,8.5,-14.612295,8.486845,283.9
943,19900106_100858,15.1,-14.0009317,8.30833167,293.1
59,19900106_100858,11.3,-14.8143333,8.51116667,271.4
59,19900106_100902,11.3,-14.8146667,8.51116667,272.1
4,19900106_100902,12.7,-14.45115,8.43165,292.7
474,19900106_100906,12.3,-14.7030667,8.47008333,114
903,19900106_100908,8.6,-14.6128967,8.48691167,280.9
59,19900106_100909,11.3,-14.8151667,8.51116667,271.9
4,19900106_100912,12.7,-14.4519667,8.43186667,292.4
59,19900106_100916,11.3,-14.8156667,8.51116667,271.6
59,19900106_100922,11.4,-14.8161667,8.51116667,271.8
36,19900106_110227,19.4,-13.8311633,8.27915167,276.2
749,19900106_110316,10.5,-14.0435833,8.26025,113
719,19900106_110428,13,-14.14893,8.35054667,290.1
903,19900106_110458,11.8,-14.8520817,8.51583167,272.4
4,19900106_110503,10.6,-14.6852333,8.5006,288.4
474,19900106_110537,12.8,-14.4291333,8.38053333,114
264,19900106_110547,10.4,-13.864635,8.29281833,277
719,19900106_110547,13,-14.155735,8.35227,291.2
1,19900106_110553,0,-14.61284,8.36800167,18.8
706,19900106_110553,11.2,-13.94278,8.29508,294.6
36,19900106_110652,19.1,-13.8659617,8.28226833,278.3
943,19900106_110703,15.6,-14.3374033,8.40197833,292.8
719,19900106_110707,12.9,-14.1624283,8.35398333,291
4,19900106_110712,11.1,-14.6945667,8.50256667,289.9
749,19900106_110716,10.5,-14.02775,8.25556667,114
1,19900106_110732,0,-14.6128683,8.36796833,57.1
706,19900106_110754,11.2,-13.9514367,8.29753333,291.1
474,19900106_110756,12.6,-14.4178833,8.37716667,115
264,19900106_110807,10.6,-13.8746667,8.29368333,276.6
264,19900106_110834,10.5,-13.8766167,8.29385,276.6
1,19900106_110853,0,-14.6128233,8.36799,64.7
706,19900106_110854,11,-13.9556717,8.29857333,290.2
903,19900106_110918,10.3,-14.872545,8.51602667,273.3
36,19900106_110928,19.2,-13.8863533,8.28436167,277.8
719,19900106_110928,12.9,-14.174115,8.357165,294.5
706,19900106_110932,11,-13.9584367,8.299245,289.8
264,19900106_110941,10.6,-13.8814833,8.294255,276.8
474,19900106_110946,12.4,-14.4093,8.37455,114
903,19900106_110959,10.5,-14.8755317,8.51611167,271
36,19900106_111009,19,-13.8915833,8.28489,277.8
4,19900106_111012,10.7,-14.7073333,8.5057,288.5
36,19900106_111016,18.9,-13.8926333,8.28499667,277.8
943,19900106_111021,15.3,-14.3568133,8.40742833,293
719,19900106_111028,12.9,-14.1789333,8.35862,294.4
903,19900106_111039,10.8,-14.8784933,8.516205,273.4
706,19900106_111052,11.1,-13.9641767,8.30059333,289.9
749,19900106_111106,10.5,-14.01275,8.25061667,116
719,19900106_111108,12.9,-14.18219,8.35959833,294.1
36,19900106_111109,19.3,-13.8994517,8.285685,278
903,19900106_111109,10.7,-14.8808,8.51626333,270.5
4,19900106_111112,10.7,-14.7116667,8.50665,290.6
943,19900106_111121,15.2,-14.3626917,8.40904667,292.6
706,19900106_111122,10.9,-13.9663833,8.30114667,290.9
706,19900106_111152,10.9,-13.9685667,8.30172167,292.1
474,19900106_111317,12.2,-14.3927667,8.3697,114
474,19900106_111317,12.2,-14.3927667,8.3697,114
474,19900106_111356,12.2,-14.3897667,8.36878333,114
474,19900106_111356,12.2,-14.3897667,8.36878333,114
706,19900106_111432,11,-13.9796567,8.30492,293.4
706,19900106_111432,11,-13.9796567,8.30492,293.4
719,19900106_111508,12.8,-14.2015717,8.36546833,294.8
719,19900106_111508,12.8,-14.2015717,8.36546833,294.8
903,19900106_111539,10.3,-14.9004417,8.516745,271.4
903,19900106_111539,10.3,-14.9004417,8.516745,271.4
706,19900106_111553,11,-13.985235,8.30646333,292.3
706,19900106_111553,11,-13.985235,8.30646333,292.3
474,19900106_111556,12.1,-14.3807833,8.3661,113
474,19900106_111556,12.1,-14.3807833,8.3661,113
474,19900106_111617,12.1,-14.3789333,8.36556667,113
474,19900106_111617,12.1,-14.3789333,8.36556667,113
903,19900106_111639,10.3,-14.90477,8.51682833,271.6
903,19900106_111639,10.3,-14.90477,8.51682833,271.6
36,19900106_111652,19.3,-13.941945,8.29560833,302.1
36,19900106_111652,19.3,-13.941945,8.29560833,302.1
903,19900106_111719,10.6,-14.907695,8.516835,267.5
903,19900106_111719,10.6,-14.907695,8.516835,267.5
36,19900106_111728,19.1,-13.9457617,8.29732333,301.5
36,19900106_111728,19.1,-13.9457617,8.29732333,301.5
903,19900106_111739,10.4,-14.9091533,8.51682667,268.5
903,19900106_111739,10.4,-14.9091533,8.51682667,268.5
36,19900106_111740,19.4,-13.9471817,8.29795667,301.2
36,19900106_111740,19.4,-13.9471817,8.29795667,301.2
36,19900106_111752,19.1,-13.948385,8.29848833,301
36,19900106_111752,19.1,-13.948385,8.29848833,301
1,19900106_111753,0,-14.61286,8.36801,80
1,19900106_111753,0,-14.61286,8.36801,80
903,19900106_111819,10.5,-14.912095,8.51677667,269.2
903,19900106_111819,10.5,-14.912095,8.51677667,269.2
474,19900106_111838,12.2,-14.3679667,8.36253333,112
474,19900106_111838,12.2,-14.3679667,8.36253333,112
749,19900106_112056,10.4,-13.9745167,8.2377,114
749,19900106_112056,10.4,-13.9745167,8.2377,114
4,19900106_113623,10.5,-14.8208,8.51053333,267.7
1,19900106_113653,0,-14.6128617,8.36801333,29.5
903,19900106_113709,10.9,-14.9975917,8.51623333,270.1
4,19900106_113713,10.6,-14.8245333,8.51045,267.3
749,19900106_113716,9.2,-13.9120333,8.22166667,87
903,19900106_113720,10.8,-14.998425,8.51622833,269.6
264,19900106_113728,10.2,-14.000025,8.29993833,279.7
264,19900106_113735,10.2,-14.0004333,8.3,282.7
474,19900106_113738,12.6,-14.2776,8.33623333,115
719,19900106_113749,13.1,-14.313855,8.39808,293.7
36,19900106_113753,18.6,-14.0850683,8.34412833,291.5
1,19900106_113753,0,-14.6128333,8.36800833,33.1
474,19900106_113757,12.6,-14.2760333,8.33571667,115
706,19900106_113803,10.7,-14.0774883,8.332515,292.8
36,19900106_113804,18.5,-14.0864667,8.34453667,291.3
1,19900106_113813,0,-14.6128433,8.36799833,29.6
474,19900106_113816,12.6,-14.27445,8.33521667,115
943,19900106_113828,13.1,-14.51354,8.450235,289.7
706,19900106_113832,10.8,-14.0794983,8.333065,292.4
474,19900106_113837,12.6,-14.27295,8.33473333,115
943,19900106_113839,13.4,-14.514495,8.45050333,289.6
474,19900106_113847,12.6,-14.2723167,8.33451667,115
943,19900106_113852,13.3,-14.5156217,8.45082333,292.2
474,19900106_113857,12.7,-14.2713667,8.33421667,115
36,19900106_113904,18.7,-14.0936183,8.34659167,291.5
474,19900106_113916,12.7,-14.2697833,8.3337,115
36,19900106_113928,18.8,-14.0963183,8.34736,291.3
264,19900106_113928,9.2,-14.0060767,8.302875,337.9
706,19900106_113932,10.7,-14.0836667,8.334195,292.3
1,19900106_113953,0,-14.61286,8.368015,27.1
706,19900106_113954,10.8,-14.0851817,8.33461333,292.7
943,19900106_114004,13.6,-14.5217933,8.45259,293.3
943,19900106_114022,13.3,-14.5233417,8.45303,293.7
36,19900106_114028,18.3,-14.1033817,8.34934833,289.6
706,19900106_114033,10.8,-14.0878217,8.33537833,293.7
749,19900106_114045,9.3,-13.8989167,8.2221,87
749,19900106_114107,9.4,-13.8974333,8.22211667,86
474,19900106_114108,12.9,-14.26075,8.3307,116
749,19900106_114117,9.4,-13.89685,8.22211667,86
943,19900106_114122,13.7,-14.528505,8.45450667,293.5
749,19900106_114125,9.4,-13.8961333,8.22213333,87
36,19900106_114128,18.4,-14.110485,8.35122333,288.9
719,19900106_114129,13,-14.3323033,8.40341333,294
749,19900106_114145,9.4,-13.8949667,8.22218333,86
1,19900106_114154,0,-14.6128733,8.368015,22.1
36,19900106_114157,18.7,-14.114045,8.35213167,288.6
706,19900106_114203,10.7,-14.094005,8.33708833,293.1
749,19900106_114215,9.4,-13.8929333,8.22225,87
749,19900106_114225,9.4,-13.89235,8.22226667,87
474,19900106_114228,13,-14.2544,8.3286,115
943,19900106_114239,13.3,-14.5351283,8.45635833,293.4
474,19900106_114257,13,-14.2521,8.32785,115
36,19900106_114257,18.7,-14.12121,8.35389333,288.6
264,19900106_114304,10.1,-14.0106567,8.312225,344.4
719,19900106_114308,12.8,-14.3404767,8.40558833,290.8
943,19900106_114310,13.5,-14.537705,8.4571,293.8
4,19900106_114312,11.6,-14.8520833,8.51021667,270.5
474,19900106_114317,13,-14.25055,8.32736667,115
4,19900106_114323,11.6,-14.8529667,8.5102,269.6
264,19900106_114329,10.1,-14.0111833,8.313285,342
706,19900106_114333,10.8,-14.1002183,8.33888833,294.5
264,19900106_114339,10.1,-14.0114133,8.31372667,341.4
749,19900106_114345,9.5,-13.8870167,8.22236667,88
36,19900106_114346,19,-14.1270133,8.35527833,289.2
36,19900106_114352,18.7,-14.1277433,8.35545333,289.2
4,19900106_114354,11.7,-14.8554833,8.51023333,271.1
264,19900106_114355,10.1,-14.0117333,8.31443333,343.9
749,19900106_114355,9.6,-13.8864167,8.22236667,88
474,19900106_114357,13.1,-14.2471167,8.32625,115
36,19900106_114358,18.6,-14.1284717,8.35562667,289.2
4,19900106_114404,11.6,-14.8562833,8.51025,272
943,19900106_114404,14,-14.5423517,8.45844,291.4
706,19900106_114404,11,-14.1023083,8.33954833,294.5
36,19900106_114405,18.6,-14.1292033,8.35580333,289.3
4,19900106_114412,11.4,-14.8569333,8.51025,272.1
264,19900106_114415,10.2,-14.0121333,8.31538833,343.7
943,19900106_114416,13.5,-14.5433867,8.45874,290.3
474,19900106_114417,13.1,-14.2454833,8.3257,116
264,19900106_114425,10,-14.01234,8.31583167,342.1
36,19900106_114429,18.9,-14.1321183,8.35650333,289.6
4,19900106_114433,10.9,-14.85855,8.51028333,273.1
471,19900106_162914,0,-14.613165,8.36855167,186.6
930,19900106_162945,5.6,-14.16817,8.299145,111.8
1,19900106_162951,0,-14.6128583,8.36799833,32.5
1,19900106_163011,0,-14.61284,8.36798333,44.2
660,19900106_163014,11.7,-14.1046667,8.33943333,292
1,19900106_163031,0,-14.61284,8.36799667,28.6
660,19900106_163035,11.6,-14.1062333,8.33988333,293
1,19900106_163051,0,-14.6128417,8.36800833,38.1
760,19900106_163100,6.8,-14.8364167,8.50931667,260
1,19900106_163101,0,-14.612845,8.36801167,36.8
930,19900106_163106,5.2,-14.16535,8.298435,111.1
589,19900106_163112,16,-14.11965,8.29466667,115
1,19900106_163113,0,-14.6128467,8.36801,44.5
1,19900106_163132,0,-14.6128417,8.36802,26.6
760,19900106_163140,6.9,-14.8384,8.50908333,260
1,19900106_163151,0,-14.6128283,8.36803,38.5
760,19900106_163200,6.9,-14.8392833,8.50901667,262
930,19900106_163206,4.8,-14.1634133,8.29790833,111.5
589,19900106_163212,16,-14.1138,8.2927,116
760,19900106_163220,7,-14.8402667,8.50895,265
760,19900106_163228,7.1,-14.8407667,8.50893333,267
760,19900106_163240,7.1,-14.8412667,8.50891667,267
660,19900106_163255,11.6,-14.1166,8.34275,294
760,19900106_163259,7.2,-14.8422833,8.50891667,269
930,19900106_172540,13.7,-13.9277883,8.231605,114.5
153,19900106_180828,12.6,-14.6606233,8.45624167,117.2
660,19900106_180836,10.3,-14.5307833,8.4556,296
660,19900106_180857,10.2,-14.5321167,8.45605,296
377,19900106_180917,14,-14.5686633,8.42782333,118.7
1,19900106_180932,0,-14.6128167,8.36801333,343.8
153,19900106_180948,12.2,-14.6543717,8.45415333,114.1
669,19900106_181009,15.3,-14.8763283,8.47771,87
669,19900106_181021,15,-14.8750617,8.47772333,90.3
1,19900106_181032,0,-14.6128567,8.36800667,6.8
669,19900106_181033,15.3,-14.8737817,8.47774667,90.5
660,19900106_181036,10.1,-14.5385167,8.45801667,293
153,19900106_181047,12.5,-14.64986,8.45247333,117.1
377,19900106_181052,14.1,-14.5604617,8.424785,119.3
660,19900106_181056,10.2,-14.5398,8.45843333,293
669,19900106_181057,15.1,-14.8712533,8.477795,87.5
153,19900106_181107,12.7,-14.64829,8.451955,113.2
669,19900106_181109,15.3,-14.8699717,8.47780667,93.1
1,19900106_181113,0,-14.6128283,8.36800333,358.5
377,19900106_181117,13.9,-14.5583383,8.42400167,118.9
669,19900106_181121,15.6,-14.868705,8.47785333,86.7
153,19900106_181128,12.8,-14.6465717,8.45149667,110.2
669,19900106_181133,14.7,-14.8674367,8.47788333,84
660,19900106_181137,9.9,-14.5423167,8.45921667,295
725,19900106_181145,12.3,-14.1505183,8.34778167,294
153,19900106_181148,12.9,-14.6450033,8.451055,114.4
377,19900106_181153,13.9,-14.5553583,8.42293167,118.1
669,19900106_181157,15.3,-14.86487,8.47797167,81.5
660,19900106_181217,10.1,-14.5449,8.46001667,294
669,19900106_181221,15.6,-14.8622983,8.47802333,88.3
153,19900106_181229,13.2,-14.6417583,8.44995,115.4
153,19900106_181248,13.3,-14.6401717,8.44949,114.2
377,19900106_181253,13.9,-14.550255,8.4211,118.4
1,19900106_181254,0,-14.61283,8.36799167,348.9
377,19900106_181317,13.9,-14.548125,8.42032833,118.4
669,19900106_181321,15.1,-14.85598,8.478095,88.5
153,19900106_181328,12.9,-14.63686,8.44844333,115.2
660,19900106_181336,10,-14.5499,8.46153333,294
725,19900106_181345,11.9,-14.15979,8.35054,294.4
153,19900106_181347,13,-14.6353033,8.448035,109.5
1,19900106_181353,0,-14.6128317,8.36801,357.9
377,19900106_181353,13.9,-14.54514,8.41924333,118.4
660,19900106_181356,10,-14.55115,8.46193333,295
669,19900106_181357,15.4,-14.85215,8.47816667,85.4
669,19900106_181409,15.6,-14.85087,8.47819167,87.4
272,19900106_181410,0,-14.6124533,8.36708667,352
1,19900106_181414,0,-14.612825,8.36801333,8.4
377,19900106_181417,13.9,-14.5430883,8.41851667,117.6
669,19900106_181433,15.6,-14.8483083,8.47826667,84.7
1,19900106_185513,0,-14.6128167,8.36798833,253.6
153,19900106_185705,14,-14.41885,8.38023,114.1
1,19900106_185733,0,-14.612845,8.36798833,287.4
660,19900106_190849,9.4,-14.7508667,8.5174,276
153,19900106_190906,13.5,-14.3569183,8.360845,114.6
153,19900106_190907,13.5,-14.3568317,8.36081833,114.3
153,19900106_190917,13.6,-14.35596,8.36053833,114.4
153,19900106_190927,13.5,-14.3551133,8.360275,114.9
153,19900106_190938,13.6,-14.3541683,8.35994833,117.3
660,19900106_190949,9.6,-14.7546833,8.5175,275
377,19900106_191057,13.3,-14.2498033,8.32712,114.4
153,19900106_191058,13.6,-14.3474517,8.35795167,114.2
1,19900106_191107,0,-14.612845,8.36799833,339.4
669,19900106_191115,13.3,-14.5430083,8.41958833,121.9
153,19900106_191118,13.6,-14.3457367,8.357425,114.6
377,19900106_191118,13.3,-14.2480367,8.32658333,114.5
153,19900106_191128,13.5,-14.3449,8.35718167,113
669,19900106_191135,13.1,-14.5414133,8.41898667,121.5
660,19900106_191139,9.5,-14.7618667,8.51796667,275
660,19900106_191150,9.6,-14.7626,8.51801667,275
669,19900106_191154,13.1,-14.5398133,8.41839,120.6
377,19900106_191157,13.3,-14.24476,8.32557667,114.7
660,19900106_191158,9.7,-14.7631333,8.51805,274
377,19900106_191207,13.3,-14.243905,8.32529667,114.8
660,19900106_191210,9.6,-14.76395,8.5181,275
377,19900106_191218,13.3,-14.24297,8.32500167,114.7
377,19900106_191237,13.3,-14.2413683,8.32451,114.5
153,19900106_191238,13.6,-14.338775,8.35536,111.8
669,19900106_191254,13.3,-14.5349933,8.41659,119.5
725,19900106_191256,11.6,-14.431875,8.42544667,286.7
377,19900106_191257,13.3,-14.2397417,8.323985,114.6
153,19900106_191257,13.5,-14.3371183,8.35493167,112.8
660,19900106_191258,9.5,-14.7672,8.51828333,274
1,19900106_191307,0,-14.61289,8.36801667,350.7
153,19900106_191307,13.8,-14.3362333,8.35467333,114.9
660,19900106_191310,9.5,-14.768,8.51831667,274
471,19900106_191313,0,-14.6131533,8.36853167,289
377,19900106_191317,13.4,-14.2378917,8.32341667,114.7
660,19900106_191318,9.5,-14.7685333,8.51835,274
1,19900106_191325,0,-14.6128733,8.36799667,333
377,19900106_191327,13.4,-14.2371467,8.32319333,114.8
153,19900106_191327,13.9,-14.3345,8.35412167,116
725,19900106_191338,11.5,-14.435105,8.42609333,286.6
153,19900106_191338,13.7,-14.3335583,8.35381833,114.2
1,19900106_191344,0,-14.6128833,8.36799667,344.1
669,19900106_191354,12.9,-14.530175,8.41478,118.6
153,19900106_191357,13.7,-14.3318817,8.35332833,112.8
153,19900106_191417,13.8,-14.3300433,8.35286,110.7
725,19900106_191436,11.5,-14.4395667,8.42698,286.3
377,19900106_191437,13.4,-14.2312717,8.32139667,114.9
660,19900106_191439,9.4,-14.7738333,8.51861667,273
669,19900106_191444,13.1,-14.52617,8.41322833,122.9
153,19900106_191458,13.8,-14.3266333,8.35183167,115.6
669,19900106_191515,13.3,-14.5238,8.41230167,119.1
153,19900106_191518,13.7,-14.3247983,8.35133667,110.5
377,19900106_191518,13.4,-14.227885,8.32034333,115
660,19900106_191518,9.3,-14.7763833,8.51873333,274
153,19900106_191527,13.7,-14.3239867,8.351135,109.5
660,19900106_191528,9.2,-14.7770167,8.51875,273
1,19900106_191537,0,-14.6128433,8.36799333,353
377,19900106_191538,13.5,-14.22619,8.319815,115.1
1,19900106_191545,0,-14.6128483,8.36800667,349.6
669,19900106_191545,13,-14.5214233,8.41138667,118.9
153,19900106_191548,13.8,-14.3221217,8.35063333,113.9
660,19900106_191549,9.4,-14.7783333,8.5188,272
725,19900106_191557,11.4,-14.4456817,8.42820833,286
153,19900106_191558,13.9,-14.3213367,8.35039333,114.2
1,19900106_191605,0,-14.61288,8.36801333,322.3
660,19900106_191610,9.3,-14.7797,8.51885,272
153,19900106_191618,14,-14.3194567,8.34980333,113.3
153,19900106_191625,14,-14.3189383,8.34966333,113.5
1,19900106_191626,0,-14.6128467,8.36799333,4.7
669,19900106_191633,13,-14.517515,8.40995333,119.8
153,19900106_191637,14,-14.317775,8.34933667,113.1
153,19900106_191637,14,-14.317775,8.34933667,113.1
725,19900106_191657,11.4,-14.4502417,8.42914667,287.6
725,19900106_191717,11.6,-14.4518433,8.42948,287.5
1,19900106_191725,0,-14.612825,8.367975,345.7
660,19900106_191728,8.9,-14.78465,8.5191,276
669,19900106_191733,13,-14.512695,8.408235,117.5
1,19900106_191745,0,-14.6128283,8.36798833,345.9
660,19900106_191748,8.9,-14.78595,8.51918333,274
669,19900106_191815,13.1,-14.509375,8.40709667,116.2
153,19900106_191825,14.5,-14.30818,8.346615,112.2
660,19900106_191829,9,-14.78845,8.51928333,274
660,19900106_191849,9,-14.7897,8.51933333,273
153,19900106_191902,14.3,-14.3047783,8.34576833,111.4
669,19900106_191915,13.2,-14.5044817,8.40548167,116.3
725,19900106_194043,11.1,-14.5561267,8.45490167,295.7
153,19900106_194059,14.7,-14.186035,8.30757167,117.8
1,19900106_194111,0,-14.6128317,8.36800833,343
669,19900106_194119,13.4,-14.3940617,8.37144833,113.9
660,19900106_194124,10,-14.8823333,8.52013333,265
669,19900106_194141,13.4,-14.392295,8.37091333,114.5
660,19900106_194157,10,-14.8845167,8.52005,266
1,19900106_194211,0,-14.6128567,8.36799167,355.9
153,19900106_194235,14.7,-14.1774483,8.304465,118.8
669,19900106_194241,13.3,-14.387295,8.36933333,116
1,19900106_194312,0,-14.61285,8.36799167,355.6
669,19900106_194320,13.2,-14.3840733,8.36829,115.7
660,19900106_194335,9.5,-14.8913167,8.51986667,266
669,19900106_194340,13.2,-14.3824217,8.36775667,115.5
725,19900106_194344,11,-14.5686967,8.45897833,296.6
153,19900106_194347,14.7,-14.1708333,8.30248833,113.7
660,19900106_194356,9.4,-14.8927,8.51981667,267
153,19900106_194400,14.5,-14.169615,8.302115,113
377,19900106_194403,12.9,-14.0797383,8.27417333,114
1,19900106_194412,0,-14.612855,8.367995,347.3
660,19900106_194416,9.4,-14.8939667,8.51976667,267
669,19900106_194420,13.1,-14.37912,8.366685,116.2
153,19900106_194423,14.5,-14.1674817,8.30152333,112.9
660,19900106_194425,9.5,-14.89455,8.51975,266
153,19900106_194430,14.5,-14.1668517,8.30136,113.8
377,19900106_194443,12.9,-14.0764983,8.27317167,114.7
660,19900106_194444,9.3,-14.8958,8.5197,266
669,19900106_194450,13.3,-14.3766383,8.36589,115.9
660,19900106_194456,9.3,-14.8965833,8.51968333,267
1,19900106_194501,0,-14.6128617,8.36801167,0.5
377,19900106_194502,12.9,-14.074875,8.27267167,114.6
669,19900106_194519,13,-14.3741817,8.365085,116.3
660,19900106_194524,9.3,-14.8984667,8.51965,268
660,19900106_194535,9.4,-14.8991833,8.51963333,268
669,19900106_194539,13.1,-14.37254,8.36454333,116.7
377,19900106_194542,12.9,-14.0716133,8.27168167,114.2
153,19900106_194546,14.1,-14.15984,8.29936,109.3
1,19900106_194552,0,-14.6128417,8.36802167,15.5
377,19900106_194553,12.9,-14.070715,8.271415,113.9
660,19900106_194556,9.5,-14.9005833,8.5196,267
1,19900106_194602,0,-14.6128517,8.368045,359.7
377,19900106_194602,12.9,-14.0698967,8.271175,113.8
660,19900106_194604,9.5,-14.9011167,8.5196,268
153,19900106_194604,14.2,-14.158185,8.2989,115.5
669,19900106_194610,13.1,-14.369995,8.36369833,116
1,19900106_194612,0,-14.6128367,8.36805,355.5
377,19900106_194613,12.9,-14.06908,8.270935,113.7
153,19900106_194617,14,-14.157045,8.29853167,115.4
153,19900106_194622,14.2,-14.1566,8.298405,115.3
660,19900106_194625,9.5,-14.9025167,8.51955,268
153,19900106_194629,14.1,-14.1559883,8.29821667,114.6
